date_time,temperature,humidity,pressure
2018-02-20 06:00:00+00:00,-0.1,82.2,1077.5
2018-02-20 07:00:00+00:00,-0.2,84.3,1077.6
2018-02-20 08:00:00+00:00,-0.1,83.9,1077.9
2018-02-20 09:00:00+00:00,0.3,82.8,1077.9
2018-02-20 10:00:00+00:00,0.9,74.8,1077.7
2018-02-20 11:00:00+00:00,1.3,69.1,1077.9
2018-02-20 12:00:00+00:00,1.4,67.5,1077.6
2018-02-20 13:00:00+00:00,1.3,66.7,1077.6
2018-02-20 14:00:00+00:00,1.3,67.3,1077.9
2018-02-20 15:00:00+00:00,1.2,67.6,1077.7
2018-02-20 16:00:00+00:00,1.1,67.7,1077.4
2018-02-20 17:00:00+00:00,0.7,70.1,1077.7
2018-02-20 18:00:00+00:00,0.6,72.5,1078.5
2018-02-20 19:00:00+00:00,0.6,67.9,1079.0
2018-02-20 20:00:00+00:00,0.7,60.5,1079.2
2018-02-20 21:00:00+00:00,0.7,59.4,1079.3
2018-02-20 22:00:00+00:00,0.6,58.1,1079.4
2018-02-20 23:00:00+00:00,0.7,56.4,1079.3
2018-02-21 00:00:00+00:00,0.6,59.6,1079.3
2018-02-21 01:00:00+00:00,0.5,56.9,1079.2
2018-02-21 02:00:00+00:00,0.2,60.4,1079.3
2018-02-21 03:00:00+00:00,0.2,61.4,1079.4
2018-02-21 04:00:00+00:00,0.1,62.9,1079.5
2018-02-21 05:00:00+00:00,0.1,64.2,1079.9
2018-02-21 06:00:00+00:00,-0.3,62.3,1080.3
2018-02-21 07:00:00+00:00,-0.3,60.0,1080.5
2018-02-21 08:00:00+00:00,-0.3,61.4,1080.3
2018-02-21 09:00:00+00:00,0.0,66.0,1080.1
2018-02-21 10:00:00+00:00,0.9,60.7,1080.2
2018-02-21 11:00:00+00:00,1.6,56.2,1080.2
2018-02-21 12:00:00+00:00,3.1,54.1,1080.1
2018-02-21 13:00:00+00:00,2.6,59.9,1079.6
2018-02-21 14:00:00+00:00,3.3,54.2,1079.1
2018-02-21 15:00:00+00:00,3.8,46.8,1078.6
2018-02-21 16:00:00+00:00,3.3,48.8,1078.6
2018-02-21 17:00:00+00:00,2.6,53.8,1079.0
2018-02-21 18:00:00+00:00,2.5,53.9,1079.3
2018-02-21 19:00:00+00:00,2.0,56.0,1079.5
2018-02-21 20:00:00+00:00,1.5,59.9,1079.6
2018-02-21 21:00:00+00:00,1.5,54.5,1079.4
2018-02-21 22:00:00+00:00,1.2,55.7,1079.0
2018-02-21 23:00:00+00:00,-0.5,70.1,1078.4
2018-02-22 00:00:00+00:00,-1.1,73.6,1077.9
2018-02-22 01:00:00+00:00,-1.0,72.5,1077.4
2018-02-22 02:00:00+00:00,-0.9,70.6,1077.1
2018-02-22 03:00:00+00:00,-1.3,72.0,1076.6
2018-02-22 04:00:00+00:00,-1.7,73.4,1076.3
2018-02-22 05:00:00+00:00,-2.1,74.6,1076.0
2018-02-22 06:00:00+00:00,-2.2,73.8,1075.9
2018-02-22 07:00:00+00:00,-2.0,72.2,1075.9
2018-02-22 08:00:00+00:00,-0.6,60.4,1075.8
2018-02-22 09:00:00+00:00,-1.8,69.3,1075.9
2018-02-22 10:00:00+00:00,-1.2,67.7,1075.9
2018-02-22 11:00:00+00:00,-0.6,63.9,1075.9
2018-02-22 12:00:00+00:00,-0.2,62.5,1075.6
2018-02-22 13:00:00+00:00,-0.2,58.8,1075.5
2018-02-22 14:00:00+00:00,-0.2,58.3,1075.4
2018-02-22 15:00:00+00:00,-0.2,57.6,1075.5
2018-02-22 16:00:00+00:00,-0.1,58.0,1075.8
2018-02-22 17:00:00+00:00,-0.1,58.9,1076.1
2018-02-22 18:00:00+00:00,0.0,58.5,1076.3
2018-02-22 19:00:00+00:00,0.0,58.8,1076.4
2018-02-22 20:00:00+00:00,0.2,58.2,1076.3
2018-02-22 21:00:00+00:00,0.2,58.4,1076.2
2018-02-22 22:00:00+00:00,0.3,57.1,1076.2
2018-02-22 23:00:00+00:00,0.1,57.2,1076.2
2018-02-23 00:00:00+00:00,-0.1,58.8,1076.1
2018-02-23 01:00:00+00:00,-0.2,59.5,1076.1
2018-02-23 02:00:00+00:00,-0.3,60.1,1075.9
2018-02-23 03:00:00+00:00,-0.4,61.2,1075.4
2018-02-23 04:00:00+00:00,-0.6,62.7,1075.1
2018-02-23 05:00:00+00:00,-0.7,64.2,1075.0
2018-02-23 06:00:00+00:00,-0.9,65.5,1074.9
2018-02-23 07:00:00+00:00,-1.0,65.3,1075.3
2018-02-23 08:00:00+00:00,-1.0,65.0,1075.5
2018-02-23 09:00:00+00:00,-1.0,65.0,1075.8
2018-02-23 10:00:00+00:00,-0.9,63.4,1076.0
2018-02-23 11:00:00+00:00,-0.6,61.2,1076.0
2018-02-23 12:00:00+00:00,-0.4,61.1,1075.9
2018-02-23 13:00:00+00:00,-0.4,61.7,1075.8
2018-02-23 14:00:00+00:00,-0.6,62.5,1075.9
2018-02-23 15:00:00+00:00,-0.7,62.7,1076.1
2018-02-23 16:00:00+00:00,-0.8,62.9,1075.9
2018-02-23 17:00:00+00:00,-0.9,64.6,1076.2
2018-02-23 18:00:00+00:00,-0.9,64.5,1076.5
2018-02-23 19:00:00+00:00,-0.9,64.5,1076.6
2018-02-23 20:00:00+00:00,-0.9,66.5,1076.9
2018-02-23 21:00:00+00:00,-0.8,66.7,1076.9
2018-02-23 22:00:00+00:00,-0.6,67.3,1076.5
2018-02-23 23:00:00+00:00,-0.5,67.7,1076.4
2018-02-24 00:00:00+00:00,-0.3,68.0,1076.3
2018-02-24 01:00:00+00:00,-0.1,67.4,1076.0
2018-02-24 02:00:00+00:00,0.0,66.8,1075.9
2018-02-24 03:00:00+00:00,-0.1,67.4,1075.6
2018-02-24 04:00:00+00:00,-0.1,68.7,1075.2
2018-02-24 05:00:00+00:00,0.0,67.6,1075.3
2018-02-24 06:00:00+00:00,-0.1,67.0,1075.5
2018-02-24 07:00:00+00:00,-0.3,67.4,1075.8
2018-02-24 08:00:00+00:00,-0.4,67.8,1076.1
2018-02-24 09:00:00+00:00,-0.4,68.4,1076.4
2018-02-24 10:00:00+00:00,-0.5,68.1,1076.6
2018-02-24 11:00:00+00:00,0.2,63.4,1077.1
2018-02-24 12:00:00+00:00,0.9,59.8,1076.9
2018-02-24 13:00:00+00:00,1.3,60.0,1076.7
2018-02-24 14:00:00+00:00,1.7,56.9,1076.4
2018-02-24 15:00:00+00:00,2.3,51.7,1076.5
2018-02-24 16:00:00+00:00,2.7,46.6,1076.6
2018-02-24 17:00:00+00:00,2.4,39.2,1077.1
2018-02-24 18:00:00+00:00,1.5,37.4,1078.1
2018-02-24 19:00:00+00:00,0.9,40.5,1078.8
2018-02-24 20:00:00+00:00,0.7,43.7,1079.3
2018-02-24 21:00:00+00:00,0.4,46.6,1079.3
2018-02-24 22:00:00+00:00,0.0,48.3,1079.6
2018-02-24 23:00:00+00:00,-0.7,49.8,1080.1
2018-02-25 00:00:00+00:00,-1.1,50.3,1080.2
2018-02-25 01:00:00+00:00,-1.5,50.3,1080.2
2018-02-25 02:00:00+00:00,-2.1,50.9,1080.2
2018-02-25 03:00:00+00:00,-2.6,52.3,1080.2
2018-02-25 04:00:00+00:00,-2.9,53.2,1080.2
2018-02-25 05:00:00+00:00,-3.4,54.0,1080.5
2018-02-25 06:00:00+00:00,-4.0,53.3,1080.8
2018-02-25 07:00:00+00:00,-4.7,52.6,1081.5
2018-02-25 08:00:00+00:00,-5.1,53.8,1082.0
2018-02-25 09:00:00+00:00,-5.0,54.1,1082.5
2018-02-25 10:00:00+00:00,-3.9,51.0,1082.5
2018-02-25 11:00:00+00:00,-3.1,54.0,1082.5
2018-02-25 12:00:00+00:00,-2.0,47.3,1082.2
2018-02-25 13:00:00+00:00,-0.5,37.9,1081.8
2018-02-25 14:00:00+00:00,0.3,31.2,1081.3
2018-02-25 15:00:00+00:00,0.3,26.8,1081.3
2018-02-25 16:00:00+00:00,-0.4,25.6,1081.4
2018-02-25 17:00:00+00:00,-1.3,27.8,1081.8
2018-02-25 18:00:00+00:00,-2.4,29.0,1082.5
2018-02-25 19:00:00+00:00,-3.2,31.8,1083.0
2018-02-25 20:00:00+00:00,-3.9,34.5,1083.5
2018-02-25 21:00:00+00:00,-4.4,39.5,1083.6
2018-02-25 22:00:00+00:00,-4.8,41.2,1083.3
2018-02-25 23:00:00+00:00,-4.9,41.1,1082.9
2018-02-26 00:00:00+00:00,-5.1,42.6,1082.8
2018-02-26 01:00:00+00:00,-5.2,42.7,1082.4
2018-02-26 02:00:00+00:00,-5.6,42.9,1082.2
2018-02-26 03:00:00+00:00,-6.3,46.9,1082.0
2018-02-26 04:00:00+00:00,-6.9,49.8,1082.2
2018-02-26 05:00:00+00:00,-7.2,49.8,1082.5
2018-02-26 06:00:00+00:00,-7.6,45.5,1082.6
2018-02-26 07:00:00+00:00,-7.9,43.9,1082.8
2018-02-26 08:00:00+00:00,-7.7,41.7,1082.8
2018-02-26 09:00:00+00:00,-6.6,37.1,1082.4
2018-02-26 10:00:00+00:00,-5.8,32.7,1081.9
2018-02-26 11:00:00+00:00,-4.9,32.4,1081.6
2018-02-26 12:00:00+00:00,-3.9,31.4,1081.2
2018-02-26 13:00:00+00:00,-3.6,31.4,1080.7
2018-02-26 14:00:00+00:00,-3.4,29.6,1080.4
2018-02-26 15:00:00+00:00,-3.4,31.3,1080.3
2018-02-26 16:00:00+00:00,-4.3,31.9,1080.4
2018-02-26 17:00:00+00:00,-5.1,34.2,1080.6
2018-02-26 18:00:00+00:00,-6.0,37.4,1081.1
2018-02-26 19:00:00+00:00,-6.6,38.8,1081.4
2018-02-26 20:00:00+00:00,-7.1,43.1,1081.2
2018-02-26 21:00:00+00:00,-7.6,46.1,1081.2
2018-02-26 22:00:00+00:00,-7.7,45.4,1080.9
2018-02-26 23:00:00+00:00,-7.7,46.5,1080.5
2018-02-27 00:00:00+00:00,-7.8,48.3,1080.1
2018-02-27 01:00:00+00:00,-8.0,49.5,1079.6
2018-02-27 02:00:00+00:00,-8.1,53.1,1079.1
2018-02-27 03:00:00+00:00,-8.5,58.9,1078.5
2018-02-27 04:00:00+00:00,-8.9,61.0,1078.2
2018-02-27 05:00:00+00:00,-9.8,67.0,1078.1
2018-02-27 06:00:00+00:00,-9.9,67.6,1077.9
2018-02-27 07:00:00+00:00,-10.0,67.6,1078.1
2018-02-27 08:00:00+00:00,-9.4,64.7,1078.3
2018-02-27 09:00:00+00:00,-8.3,58.0,1078.2
2018-02-27 10:00:00+00:00,-7.2,49.0,1077.9
2018-02-27 11:00:00+00:00,-6.6,45.1,1077.5
2018-02-27 12:00:00+00:00,-5.9,43.2,1077.3
2018-02-27 13:00:00+00:00,-5.3,42.3,1077.0
2018-02-27 14:00:00+00:00,-4.9,43.2,1076.6
2018-02-27 15:00:00+00:00,-5.0,44.1,1076.4
2018-02-27 16:00:00+00:00,-4.9,43.0,1076.3
2018-02-27 17:00:00+00:00,-5.0,42.3,1076.5
2018-02-27 18:00:00+00:00,-5.3,41.2,1077.0
2018-02-27 19:00:00+00:00,-6.0,46.9,1077.1
2018-02-27 20:00:00+00:00,-6.7,49.7,1077.2
2018-02-27 21:00:00+00:00,-7.4,53.3,1077.4
2018-02-27 22:00:00+00:00,-7.8,53.3,1077.4
2018-02-27 23:00:00+00:00,-8.0,52.7,1077.3
2018-02-28 00:00:00+00:00,-8.4,53.5,1077.2
2018-02-28 01:00:00+00:00,-8.7,56.0,1077.1
2018-02-28 02:00:00+00:00,-9.1,58.2,1077.0
2018-02-28 03:00:00+00:00,-9.3,59.9,1076.3
2018-02-28 04:00:00+00:00,-10.0,64.1,1076.2
2018-02-28 05:00:00+00:00,-10.2,65.5,1076.3
2018-02-28 06:00:00+00:00,-10.4,66.7,1076.4
2018-02-28 07:00:00+00:00,-10.1,64.7,1076.6
2018-02-28 08:00:00+00:00,-9.0,60.3,1076.7
2018-02-28 09:00:00+00:00,-7.8,57.6,1076.6
2018-02-28 10:00:00+00:00,-6.5,52.6,1076.4
2018-02-28 11:00:00+00:00,-5.0,47.2,1076.2
2018-02-28 12:00:00+00:00,-3.8,43.4,1075.5
2018-02-28 13:00:00+00:00,-2.5,43.3,1075.1
2018-02-28 14:00:00+00:00,-1.3,39.0,1074.1
2018-02-28 15:00:00+00:00,-1.5,38.2,1073.4
2018-02-28 16:00:00+00:00,-2.0,40.6,1072.9
2018-02-28 17:00:00+00:00,-2.6,39.2,1072.7
2018-02-28 18:00:00+00:00,-3.0,40.4,1071.9
2018-02-28 19:00:00+00:00,-3.6,43.0,1071.3
2018-02-28 20:00:00+00:00,-3.9,44.6,1070.9
2018-02-28 21:00:00+00:00,-4.1,45.5,1070.1
2018-02-28 22:00:00+00:00,-4.2,46.1,1070.1
2018-02-28 23:00:00+00:00,-4.1,46.6,1069.2
2018-03-01 00:00:00+00:00,-4.0,46.4,1068.7
2018-03-01 01:00:00+00:00,-4.0,46.3,1067.9
2018-03-01 02:00:00+00:00,-4.0,46.2,1067.3
2018-03-01 03:00:00+00:00,-3.9,46.0,1066.6
2018-03-01 04:00:00+00:00,-4.4,52.6,1066.2
2018-03-01 05:00:00+00:00,-5.7,78.7,1065.9
2018-03-01 06:00:00+00:00,-6.0,84.7,1065.7
2018-03-01 07:00:00+00:00,-5.8,82.3,1065.3
2018-03-01 08:00:00+00:00,-5.5,78.1,1065.1
2018-03-01 09:00:00+00:00,-5.0,72.9,1064.9
2018-03-01 10:00:00+00:00,-4.7,70.1,1064.8
2018-03-01 11:00:00+00:00,-3.9,71.1,1064.4
2018-03-01 12:00:00+00:00,-3.1,69.1,1063.8
2018-03-01 13:00:00+00:00,-2.2,64.9,1062.9
2018-03-01 14:00:00+00:00,-1.4,64.4,1061.9
2018-03-01 15:00:00+00:00,-1.0,64.6,1061.1
2018-03-01 16:00:00+00:00,-0.9,64.5,1060.5
2018-03-01 17:00:00+00:00,-1.0,65.5,1060.3
2018-03-01 18:00:00+00:00,-1.4,67.9,1060.4
2018-03-01 19:00:00+00:00,-1.3,66.6,1060.2
2018-03-01 20:00:00+00:00,-1.2,62.9,1059.9
2018-03-01 21:00:00+00:00,-1.3,60.4,1059.5
2018-03-01 22:00:00+00:00,-2.0,60.5,1058.9
2018-03-01 23:00:00+00:00,-2.0,59.5,1058.4
2018-03-02 00:00:00+00:00,-2.2,58.9,1058.1
2018-03-02 01:00:00+00:00,-2.4,58.0,1057.7
2018-03-02 02:00:00+00:00,-2.9,57.2,1056.8
2018-03-02 03:00:00+00:00,-3.2,58.4,1056.1
2018-03-02 04:00:00+00:00,-3.4,58.5,1055.6
2018-03-02 05:00:00+00:00,-3.6,59.2,1054.9
2018-03-02 06:00:00+00:00,-4.0,60.8,1053.9
2018-03-02 07:00:00+00:00,-4.0,61.1,1053.4
2018-03-02 08:00:00+00:00,-3.2,59.4,1053.1
2018-03-02 09:00:00+00:00,-2.3,56.9,1053.4
2018-03-02 10:00:00+00:00,-1.9,56.9,1054.9
2018-03-02 11:00:00+00:00,-1.4,56.3,1056.0
2018-03-02 12:00:00+00:00,-1.3,61.4,1056.9
2018-03-02 13:00:00+00:00,-2.4,84.8,1057.8
2018-03-02 14:00:00+00:00,-1.9,89.7,1058.4
2018-03-02 15:00:00+00:00,-1.5,90.0,1059.1
2018-03-02 16:00:00+00:00,-1.0,90.3,1059.5
2018-03-02 17:00:00+00:00,-0.5,89.5,1059.4
2018-03-02 18:00:00+00:00,-0.2,89.2,1059.4
2018-03-02 19:00:00+00:00,-0.1,89.4,1059.4
2018-03-02 20:00:00+00:00,-1.1,90.7,1059.7
2018-03-02 21:00:00+00:00,-1.0,90.3,1060.0
2018-03-02 22:00:00+00:00,-1.2,90.3,1060.1
2018-03-02 23:00:00+00:00,-1.4,91.9,1059.4
2018-03-03 00:00:00+00:00,-1.3,91.5,1059.7
2018-03-03 01:00:00+00:00,-1.4,90.5,1059.4
2018-03-03 02:00:00+00:00,-1.2,89.5,1059.0
2018-03-03 03:00:00+00:00,-1.1,88.8,1058.2
2018-03-03 04:00:00+00:00,-1.2,88.3,1057.2
2018-03-03 05:00:00+00:00,-1.4,89.5,1056.7
2018-03-03 06:00:00+00:00,-1.9,90.6,1056.7
2018-03-03 07:00:00+00:00,-2.7,92.1,1056.2
2018-03-03 08:00:00+00:00,-1.9,91.5,1056.1
2018-03-03 09:00:00+00:00,-0.8,88.5,1055.8
2018-03-03 10:00:00+00:00,-0.7,87.7,1055.7
2018-03-03 11:00:00+00:00,-0.1,86.4,1056.2
2018-03-03 12:00:00+00:00,0.1,85.7,1057.1
2018-03-03 13:00:00+00:00,0.7,85.8,1057.6
2018-03-03 14:00:00+00:00,1.3,84.1,1058.2
2018-03-03 15:00:00+00:00,1.9,88.2,1058.8
2018-03-03 16:00:00+00:00,2.2,89.3,1059.0
2018-03-03 17:00:00+00:00,2.5,90.2,1059.3
2018-03-03 18:00:00+00:00,2.5,91.2,1060.1
2018-03-03 19:00:00+00:00,2.4,90.9,1061.0
2018-03-03 20:00:00+00:00,2.1,91.2,1061.4
2018-03-03 21:00:00+00:00,2.1,91.3,1061.7
2018-03-03 22:00:00+00:00,2.1,91.2,1062.0
2018-03-03 23:00:00+00:00,2.0,90.8,1062.4
2018-03-04 00:00:00+00:00,1.9,90.7,1063.0
2018-03-04 01:00:00+00:00,1.9,90.9,1063.8
2018-03-04 02:00:00+00:00,2.1,90.5,1063.6
2018-03-04 03:00:00+00:00,1.6,91.1,1062.9
2018-03-04 04:00:00+00:00,1.8,90.3,1062.3
2018-03-04 05:00:00+00:00,1.6,91.3,1062.2
2018-03-04 06:00:00+00:00,1.5,91.6,1061.7
2018-03-04 07:00:00+00:00,1.8,90.0,1061.4
2018-03-04 08:00:00+00:00,2.5,86.8,1061.0
2018-03-04 09:00:00+00:00,4.1,80.1,1060.4
2018-03-04 10:00:00+00:00,5.8,75.1,1060.1
2018-03-04 11:00:00+00:00,6.9,67.0,1059.5
2018-03-04 12:00:00+00:00,8.2,62.2,1059.2
2018-03-04 13:00:00+00:00,9.6,55.1,1058.2
2018-03-04 14:00:00+00:00,10.6,51.1,1057.3
2018-03-04 15:00:00+00:00,11.1,46.3,1057.0
2018-03-04 16:00:00+00:00,10.6,47.8,1056.8
2018-03-04 17:00:00+00:00,9.6,53.9,1056.8
2018-03-04 18:00:00+00:00,9.2,54.0,1057.3
2018-03-04 19:00:00+00:00,8.2,57.5,1058.2
2018-03-04 20:00:00+00:00,8.4,61.1,1060.0
2018-03-04 21:00:00+00:00,7.9,72.4,1061.3
2018-03-04 22:00:00+00:00,6.9,78.6,1061.6
2018-03-04 23:00:00+00:00,6.2,81.6,1062.0
2018-03-05 00:00:00+00:00,5.3,84.1,1061.9
2018-03-05 01:00:00+00:00,4.2,88.8,1061.9
2018-03-05 02:00:00+00:00,3.7,89.6,1061.6
2018-03-05 03:00:00+00:00,2.7,91.3,1061.1
2018-03-05 04:00:00+00:00,2.6,91.7,1060.5
2018-03-05 05:00:00+00:00,2.6,92.7,1060.2
2018-03-05 06:00:00+00:00,2.2,93.3,1059.7
2018-03-05 07:00:00+00:00,2.0,94.0,1059.0
2018-03-05 08:00:00+00:00,2.7,90.4,1058.8
2018-03-05 09:00:00+00:00,5.1,81.8,1058.5
2018-03-05 10:00:00+00:00,7.7,71.4,1057.9
2018-03-05 11:00:00+00:00,9.3,63.3,1057.2
2018-03-05 12:00:00+00:00,10.7,57.1,1056.3
2018-03-05 13:00:00+00:00,11.6,53.1,1055.4
2018-03-05 14:00:00+00:00,11.8,51.8,1054.8
2018-03-05 15:00:00+00:00,11.9,51.2,1054.2
2018-03-05 16:00:00+00:00,11.7,51.0,1053.8
2018-03-05 17:00:00+00:00,10.9,55.7,1053.4
2018-03-05 18:00:00+00:00,9.5,61.4,1053.1
2018-03-05 19:00:00+00:00,6.5,73.0,1053.3
2018-03-05 20:00:00+00:00,5.3,77.1,1053.5
2018-03-05 21:00:00+00:00,4.5,79.8,1053.7
2018-03-05 22:00:00+00:00,3.2,83.6,1053.6
2018-03-05 23:00:00+00:00,3.2,83.7,1053.4
2018-03-06 00:00:00+00:00,3.0,83.9,1053.4
2018-03-06 01:00:00+00:00,3.1,83.0,1053.3
2018-03-06 02:00:00+00:00,3.0,82.7,1053.1
2018-03-06 03:00:00+00:00,2.4,85.1,1052.8
2018-03-06 04:00:00+00:00,2.2,86.1,1052.6
2018-03-06 05:00:00+00:00,2.2,85.6,1052.7
2018-03-06 06:00:00+00:00,1.1,89.2,1052.8
2018-03-06 07:00:00+00:00,2.0,87.3,1053.0
2018-03-06 08:00:00+00:00,2.8,83.7,1053.4
2018-03-06 09:00:00+00:00,4.3,78.9,1053.6
2018-03-06 10:00:00+00:00,5.7,74.0,1053.7
2018-03-06 11:00:00+00:00,6.9,70.5,1053.8
2018-03-06 12:00:00+00:00,8.3,67.5,1053.9
2018-03-06 13:00:00+00:00,9.4,64.2,1053.7
2018-03-06 14:00:00+00:00,9.3,65.9,1053.7
2018-03-06 15:00:00+00:00,8.5,69.3,1054.0
2018-03-06 16:00:00+00:00,7.8,75.3,1054.4
2018-03-06 17:00:00+00:00,7.1,81.1,1054.7
2018-03-06 18:00:00+00:00,6.7,81.8,1055.2
2018-03-06 19:00:00+00:00,6.3,82.1,1055.7
2018-03-06 20:00:00+00:00,6.1,83.2,1055.9
2018-03-06 21:00:00+00:00,6.4,81.3,1055.9
2018-03-06 22:00:00+00:00,5.4,86.7,1056.1
2018-03-06 23:00:00+00:00,4.5,88.7,1056.5
2018-03-07 00:00:00+00:00,3.0,91.4,1056.6
2018-03-07 01:00:00+00:00,2.4,92.4,1056.9
2018-03-07 02:00:00+00:00,2.4,91.8,1057.2
2018-03-07 03:00:00+00:00,2.6,90.9,1057.3
2018-03-07 04:00:00+00:00,4.0,86.5,1057.7
2018-03-07 05:00:00+00:00,3.7,88.7,1058.3
2018-03-07 06:00:00+00:00,4.4,79.4,1059.0
2018-03-07 07:00:00+00:00,5.0,67.3,1059.8
2018-03-07 08:00:00+00:00,5.9,63.4,1060.4
2018-03-07 09:00:00+00:00,7.7,55.4,1061.0
2018-03-07 10:00:00+00:00,8.1,52.7,1061.4
2018-03-07 11:00:00+00:00,8.7,49.4,1061.6
2018-03-07 12:00:00+00:00,8.9,49.6,1062.1
2018-03-07 13:00:00+00:00,9.0,53.1,1062.2
2018-03-07 14:00:00+00:00,9.0,53.3,1062.2
2018-03-07 15:00:00+00:00,7.2,67.2,1062.9
2018-03-07 16:00:00+00:00,6.4,74.8,1063.4
2018-03-07 17:00:00+00:00,6.5,71.7,1064.0
2018-03-07 18:00:00+00:00,5.2,77.6,1065.2
2018-03-07 19:00:00+00:00,3.9,82.0,1066.3
2018-03-07 20:00:00+00:00,4.5,79.1,1067.0
2018-03-07 21:00:00+00:00,4.6,78.5,1067.8
2018-03-07 22:00:00+00:00,4.2,82.1,1068.4
2018-03-07 23:00:00+00:00,5.0,76.0,1069.0
2018-03-08 00:00:00+00:00,4.3,78.4,1069.8
2018-03-08 01:00:00+00:00,3.9,81.1,1070.6
2018-03-08 02:00:00+00:00,3.7,80.2,1070.7
2018-03-08 03:00:00+00:00,3.4,81.5,1070.6
2018-03-08 04:00:00+00:00,3.2,81.7,1070.6
2018-03-08 05:00:00+00:00,3.0,85.7,1070.7
2018-03-08 06:00:00+00:00,2.6,87.7,1070.8
2018-03-08 07:00:00+00:00,2.5,87.9,1070.9
2018-03-08 08:00:00+00:00,3.9,83.0,1071.0
2018-03-08 09:00:00+00:00,6.1,70.3,1071.1
2018-03-08 10:00:00+00:00,8.2,60.3,1070.7
2018-03-08 11:00:00+00:00,9.8,48.7,1070.1
2018-03-08 12:00:00+00:00,11.7,38.7,1069.6
2018-03-08 13:00:00+00:00,12.6,32.8,1068.7
2018-03-08 14:00:00+00:00,13.1,30.6,1068.1
2018-03-08 15:00:00+00:00,12.5,34.8,1067.7
2018-03-08 16:00:00+00:00,12.1,35.7,1067.4
2018-03-08 17:00:00+00:00,11.5,37.3,1067.6
2018-03-08 18:00:00+00:00,10.7,38.9,1068.4
2018-03-08 19:00:00+00:00,8.9,48.3,1069.4
2018-03-08 20:00:00+00:00,8.7,49.1,1070.0
2018-03-08 21:00:00+00:00,8.5,50.4,1070.5
2018-03-08 22:00:00+00:00,8.4,51.0,1071.0
2018-03-08 23:00:00+00:00,7.9,54.2,1071.5
2018-03-09 00:00:00+00:00,7.2,58.6,1071.7
2018-03-09 01:00:00+00:00,7.2,57.9,1071.7
2018-03-09 02:00:00+00:00,6.7,61.8,1071.9
2018-03-09 03:00:00+00:00,6.3,63.1,1072.2
2018-03-09 04:00:00+00:00,6.3,63.9,1072.3
2018-03-09 05:00:00+00:00,6.2,65.0,1072.4
2018-03-09 06:00:00+00:00,5.7,68.9,1072.6
2018-03-09 07:00:00+00:00,6.1,67.2,1073.0
2018-03-09 08:00:00+00:00,7.0,63.2,1073.1
2018-03-09 09:00:00+00:00,7.9,61.3,1073.1
2018-03-09 10:00:00+00:00,9.8,55.3,1073.1
2018-03-09 11:00:00+00:00,11.8,48.0,1073.0
2018-03-09 12:00:00+00:00,13.0,40.9,1072.7
2018-03-09 13:00:00+00:00,13.9,37.4,1072.2
2018-03-09 14:00:00+00:00,14.7,37.3,1071.5
2018-03-09 15:00:00+00:00,15.1,37.9,1070.5
2018-03-09 16:00:00+00:00,14.7,37.8,1070.0
2018-03-09 17:00:00+00:00,13.5,40.4,1070.0
2018-03-09 18:00:00+00:00,12.6,43.2,1070.2
2018-03-09 19:00:00+00:00,11.7,45.7,1070.5
2018-03-09 20:00:00+00:00,11.2,48.8,1070.6
2018-03-09 21:00:00+00:00,10.4,52.0,1070.7
2018-03-09 22:00:00+00:00,9.5,56.4,1070.8
2018-03-09 23:00:00+00:00,9.3,56.4,1070.4
2018-03-10 00:00:00+00:00,8.8,59.0,1070.0
2018-03-10 01:00:00+00:00,8.0,66.7,1070.1
2018-03-10 02:00:00+00:00,8.1,67.6,1069.9
2018-03-10 03:00:00+00:00,8.0,68.4,1069.4
2018-03-10 04:00:00+00:00,7.8,69.0,1068.9
2018-03-10 05:00:00+00:00,7.3,79.6,1068.9
2018-03-10 06:00:00+00:00,6.9,88.9,1068.9
2018-03-10 07:00:00+00:00,7.4,90.6,1068.8
2018-03-10 08:00:00+00:00,7.8,91.5,1068.9
2018-03-10 09:00:00+00:00,8.1,92.0,1069.0
2018-03-10 10:00:00+00:00,8.3,91.8,1068.9
2018-03-10 11:00:00+00:00,8.6,91.4,1069.1
2018-03-10 12:00:00+00:00,9.1,89.7,1068.9
2018-03-10 13:00:00+00:00,9.6,87.3,1068.5
2018-03-10 14:00:00+00:00,10.4,85.5,1068.0
2018-03-10 15:00:00+00:00,11.1,81.1,1067.7
2018-03-10 16:00:00+00:00,10.8,80.1,1067.5
2018-03-10 17:00:00+00:00,10.3,81.1,1067.4
2018-03-10 18:00:00+00:00,9.6,83.8,1067.4
2018-03-10 19:00:00+00:00,9.4,84.1,1067.4
2018-03-10 20:00:00+00:00,9.5,82.9,1067.3
2018-03-10 21:00:00+00:00,9.6,82.9,1067.3
2018-03-10 22:00:00+00:00,9.6,82.4,1066.7
2018-03-10 23:00:00+00:00,9.2,84.3,1066.0
2018-03-11 00:00:00+00:00,9.4,81.9,1064.8
2018-03-11 01:00:00+00:00,9.1,82.0,1064.9
2018-03-11 02:00:00+00:00,8.1,85.1,1064.0
2018-03-11 03:00:00+00:00,7.7,84.5,1062.6
2018-03-11 04:00:00+00:00,7.8,79.4,1061.2
2018-03-11 05:00:00+00:00,8.6,73.3,1060.3
2018-03-11 06:00:00+00:00,9.1,69.9,1060.2
2018-03-11 07:00:00+00:00,7.9,80.6,1061.3
2018-03-11 08:00:00+00:00,7.8,85.9,1062.2
